Unnamed: 0,Unnamed: 0_x,Player_Name,Position_x,Age,Matches Played,Starts,90 mins played,Non Penalty xG,Expected Assisted Goals,Non Penalty xG + Assisted Goals,Progressive Carries,Progressive Passes,Progressive Passes Recvd,Goals/90,Assists/90,(Goals+Assists)/90,Non Penalty Goals/90,Non Pen Goals+Assists/90,xG/90,Expected Assisted Goals/90,Expected Goals+Assisted Goals/90,Non Penalty xG/90,Non Penalty xG+xAG/90,Shot On Target %,Shots total/90,Shots on Target/90,Goals/Shot,Non Penalty (Goals-xG),Passes Completed,Pass Completion Percentage,Key Passes,Passes into final third,Passes into penalty area,Crosses into penalty area,Through Balls,Switches,Crosses,Shot Creating Actions/90,Successful Take Ons,Tackles,Tackles Won,Number of Blocks,Shots Blocked,Passes Blocked,Interceptions,Clearances,Errors leading to goal,Touches,Touches in Attacking 3rd,Touches in Penalty Box,Penalty Kicks won,Ball Recoveries,% of Aerial Duels won,Unnamed: 53,Goals,Assists,Goals+Assists,Non-penalty goals,Non penalty goals+assists,Unnamed: 0_y,Player Age,Value,Club_Name,Nationality,Position_y,Unnamed: 66,Player_Name.1
1681.0,1656.0,Albert Sambi Lokonga,MF,22.0,9,6.0,6.0,0.2,0.0,0.2,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,50.0,0.34,0.17,0.0,-0.2,228.0,86.4,1.0,23.0,0.0,0.0,2.0,1.0,0.0,1.01,0.0,13.0,10.0,8.0,3.0,5.0,7.0,10.0,0.0,325.0,47.0,2.0,0.0,34.0,31.3,,0,0.0,0.0,0.0,0.0,472.0,23.0,15.00m,Crystal Palace,Belgium,Central Midfield,,Albert Sambi Lokonga
1682.0,1657.0,Luka Milivojevic,MF,31.0,18,5.0,5.7,0.3,0.2,0.5,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,0.0,1.23,0.0,0.0,-0.3,207.0,79.6,2.0,17.0,2.0,1.0,0.0,2.0,6.0,0.53,0.0,13.0,7.0,13.0,4.0,9.0,12.0,10.0,0.0,321.0,55.0,1.0,0.0,34.0,40.0,,0,0.0,0.0,0.0,0.0,,,,Crystal Palace,,,,Luka Milivojevic
1683.0,1658.0,Chris Richards,DF,22.0,9,4.0,5.0,0.7,0.3,1.0,4.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.2,0.14,0.2,0.0,0.81,0.0,0.0,-0.7,169.0,83.3,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,9.0,6.0,10.0,1.0,9.0,8.0,31.0,0.0,274.0,24.0,7.0,0.0,15.0,77.8,,0,0.0,0.0,0.0,0.0,463.0,23.0,10.00m,Crystal Palace,United States,Centre-Back,,Chris Richards
1684.0,1659.0,James Tomkins,DF,33.0,6,3.0,3.8,1.0,0.0,1.0,1.0,2.0,1.0,0.27,0.0,0.27,0.27,0.27,0.27,0.0,0.27,0.27,0.27,66.7,0.8,0.53,0.33,0.0,138.0,80.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,1.0,5.0,19.0,0.0,208.0,7.0,3.0,0.0,21.0,50.0,,1,0.0,1.0,1.0,1.0,465.0,34.0,1.00m,Crystal Palace,England,Centre-Back,,James Tomkins
1685.0,1660.0,Joseph Whitworth,GK,18.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,61.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87.0,0.0,0.0,0.0,4.0,,,0,0.0,0.0,0.0,0.0,,,,Crystal Palace,,,,Joseph Whitworth
1686.0,1661.0,Naouirou Ahamada,"MF,FW",20.0,8,0.0,1.0,0.2,0.1,0.2,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.15,0.07,0.22,0.15,0.22,0.0,2.87,0.0,0.0,-0.2,37.0,80.4,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.91,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,63.0,16.0,4.0,0.0,8.0,0.0,,0,0.0,0.0,0.0,0.0,473.0,21.0,10.00m,Crystal Palace,France,Central Midfield,,Naouirou Ahamada
1687.0,1662.0,Jaïro Riedewald,"DF,MF",25.0,6,0.0,0.7,0.1,0.0,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,1.41,0.0,0.0,-0.1,34.0,75.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,54.0,14.0,1.0,0.0,8.0,66.7,,0,0.0,0.0,0.0,0.0,,,,Crystal Palace,,,,Jaïro Riedewald
1688.0,1663.0,James McArthur,MF,34.0,4,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,41.0,78.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,60.0,9.0,0.0,0.0,5.0,,,0,0.0,0.0,0.0,0.0,475.0,35.0,700k,Crystal Palace,Scotland,Central Midfield,,James McArthur
1689.0,1664.0,Malcolm Ebiowei,"MF,FW",18.0,3,0.0,0.4,0.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.65,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,21.0,12.0,2.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,,Crystal Palace,,,,Malcolm Ebiowei
1690.0,1665.0,David Ozoh,FW,17.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,,Crystal Palace,,,,David Ozoh
1691.0,1666.0,Andrea Consigli,GK,36.0,35,35.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1130.0,79.2,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,1480.0,1.0,0.0,0.0,32.0,90.0,,0,0.0,0.0,0.0,0.0,1247.0,36.0,1.50m,US Sassuolo,Italy,Goalkeeper,,Andrea Consigli
1692.0,1667.0,Davide Frattesi,MF,23.0,36,35.0,31.9,7.8,1.9,9.7,73.0,137.0,94.0,0.22,0.0,0.22,0.22,0.22,0.24,0.06,0.3,0.24,0.3,37.5,2.01,0.75,0.11,-0.8,812.0,79.3,27.0,80.0,22.0,1.0,6.0,21.0,21.0,2.47,0.0,63.0,36.0,27.0,6.0,21.0,16.0,42.0,0.0,1417.0,456.0,109.0,0.0,153.0,48.9,,7,0.0,7.0,7.0,7.0,1260.0,23.0,22.00m,US Sassuolo,Italy,Central Midfield,,Davide Frattesi
1693.0,1668.0,Rogério,DF,25.0,36,34.0,33.3,0.5,2.7,3.3,110.0,185.0,115.0,0.0,0.09,0.09,0.0,0.09,0.02,0.08,0.1,0.02,0.1,33.3,0.45,0.15,0.0,-0.5,1644.0,80.7,30.0,126.0,47.0,25.0,1.0,22.0,113.0,2.22,0.0,37.0,21.0,32.0,9.0,23.0,37.0,70.0,0.0,2308.0,523.0,31.0,0.0,162.0,39.6,,0,3.0,3.0,0.0,3.0,1254.0,25.0,5.80m,US Sassuolo,Brazil,Left-Back,,Rogério
1694.0,1669.0,Jeremy Toljan,DF,28.0,31,29.0,29.7,0.5,2.4,3.0,56.0,142.0,99.0,0.0,0.03,0.03,0.0,0.03,0.02,0.08,0.1,0.02,0.1,0.0,0.17,0.0,0.0,-0.5,1363.0,84.7,22.0,124.0,23.0,7.0,2.0,10.0,28.0,1.41,0.0,36.0,23.0,31.0,14.0,17.0,18.0,60.0,1.0,1817.0,328.0,23.0,0.0,142.0,32.3,,0,1.0,1.0,0.0,1.0,1257.0,28.0,4.50m,US Sassuolo,Germany,Right-Back,,Jeremy Toljan
1695.0,1670.0,Armand Lauriente,FW,24.0,28,27.0,24.2,3.9,6.2,10.1,127.0,90.0,263.0,0.29,0.25,0.54,0.25,0.5,0.19,0.26,0.45,0.16,0.42,38.2,2.28,0.87,0.11,2.1,572.0,71.1,61.0,39.0,49.0,10.0,2.0,5.0,110.0,4.68,2.0,21.0,15.0,20.0,0.0,20.0,12.0,8.0,0.0,1100.0,654.0,106.0,1.0,106.0,14.3,,7,6.0,13.0,6.0,12.0,,,,US Sassuolo,,,,Armand Lauriente
1696.0,1671.0,Martin Erlic,DF,25.0,28,26.0,25.9,0.5,0.2,0.7,7.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,0.0,0.15,0.0,0.0,-0.5,1111.0,85.8,2.0,48.0,3.0,0.0,2.0,20.0,2.0,0.39,0.0,27.0,16.0,36.0,23.0,13.0,31.0,120.0,1.0,1562.0,21.0,10.0,0.0,126.0,55.1,,0,0.0,0.0,0.0,0.0,1250.0,25.0,5.50m,US Sassuolo,Croatia,Centre-Back,,Martin Erlic
1697.0,1672.0,Maxime Lopez,MF,25.0,30,25.0,25.5,1.0,2.1,3.1,54.0,210.0,40.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.04,0.12,31.3,0.63,0.2,0.0,-1.0,1471.0,87.9,32.0,179.0,19.0,3.0,3.0,9.0,25.0,2.87,0.0,42.0,18.0,24.0,6.0,18.0,22.0,21.0,0.0,1855.0,345.0,14.0,0.0,172.0,57.1,,0,0.0,0.0,0.0,0.0,,,,US Sassuolo,,,,Maxime Lopez
1698.0,1673.0,Andrea Pinamonti,FW,24.0,32,25.0,24.0,6.3,1.5,7.8,17.0,29.0,166.0,0.21,0.0,0.21,0.17,0.17,0.3,0.06,0.36,0.26,0.32,31.8,2.75,0.87,0.06,-2.3,324.0,65.3,17.0,15.0,14.0,2.0,1.0,3.0,14.0,2.21,0.0,10.0,7.0,19.0,2.0,17.0,2.0,11.0,0.0,738.0,367.0,120.0,1.0,32.0,31.3,,5,0.0,5.0,4.0,4.0,1270.0,23.0,17.00m,US Sassuolo,Italy,Centre-Forward,,Andrea Pinamonti
1699.0,1674.0,Gian Marco Ferrari,DF,31.0,33,24.0,24.7,1.2,0.4,1.6,11.0,101.0,4.0,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,12.5,0.32,0.04,0.13,-0.2,1111.0,85.8,4.0,78.0,5.0,1.0,0.0,16.0,6.0,0.85,0.0,23.0,16.0,29.0,20.0,9.0,23.0,81.0,4.0,1476.0,66.0,14.0,0.0,110.0,66.2,,1,0.0,1.0,1.0,1.0,1251.0,30.0,5.00m,US Sassuolo,Italy,Centre-Back,,Gian Marco Ferrari
1700.0,1675.0,Domenico Berardi,FW,28.0,26,22.0,20.7,5.1,6.6,11.7,57.0,114.0,213.0,0.58,0.34,0.92,0.24,0.58,0.55,0.32,0.87,0.24,0.56,25.3,3.62,0.92,0.07,-0.1,614.0,67.5,45.0,38.0,56.0,10.0,6.0,39.0,83.0,5.07,1.0,23.0,14.0,13.0,0.0,13.0,19.0,18.0,0.0,1179.0,628.0,111.0,2.0,84.0,38.2,,12,7.0,19.0,5.0,12.0,1268.0,28.0,18.00m,US Sassuolo,Italy,Right Winger,,Domenico Berardi
1701.0,1676.0,Matheus Henrique,MF,25.0,30,21.0,21.6,2.9,1.8,4.6,40.0,116.0,68.0,0.18,0.05,0.23,0.18,0.23,0.13,0.08,0.21,0.13,0.21,48.0,1.16,0.55,0.16,1.1,741.0,85.8,27.0,85.0,16.0,0.0,3.0,8.0,9.0,2.87,0.0,26.0,12.0,15.0,4.0,11.0,12.0,10.0,0.0,1025.0,321.0,31.0,0.0,97.0,36.7,,4,1.0,5.0,4.0,5.0,1261.0,25.0,8.50m,US Sassuolo,Brazil,Central Midfield,,Matheus Henrique
1702.0,1677.0,Ruan,DF,24.0,23,21.0,19.0,0.5,0.0,0.5,6.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,20.0,0.26,0.05,0.0,-0.5,835.0,88.9,1.0,22.0,1.0,0.0,1.0,3.0,0.0,0.32,0.0,38.0,26.0,29.0,17.0,12.0,24.0,80.0,3.0,1136.0,28.0,13.0,0.0,112.0,58.6,,0,0.0,0.0,0.0,0.0,,,,US Sassuolo,,,,Ruan
1703.0,1678.0,Grégoire Defrel,FW,31.0,27,13.0,13.0,3.5,0.5,4.0,11.0,10.0,75.0,0.15,0.08,0.23,0.15,0.23,0.27,0.04,0.31,0.27,0.31,62.5,1.23,0.77,0.13,-1.5,211.0,84.4,9.0,12.0,1.0,0.0,1.0,1.0,1.0,1.23,0.0,9.0,7.0,11.0,0.0,11.0,2.0,5.0,0.0,362.0,159.0,34.0,0.0,29.0,20.0,,2,1.0,3.0,2.0,3.0,1272.0,31.0,2.00m,US Sassuolo,France,Centre-Forward,,Grégoire Defrel
1704.0,1679.0,Kristian Thorstvedt,MF,24.0,31,13.0,12.6,2.1,1.1,3.2,31.0,60.0,54.0,0.16,0.08,0.24,0.16,0.24,0.17,0.09,0.26,0.17,0.26,40.0,1.58,0.63,0.1,-0.1,372.0,76.2,10.0,44.0,6.0,1.0,2.0,1.0,10.0,2.21,0.0,16.0,7.0,19.0,5.0,14.0,14.0,13.0,0.0,629.0,178.0,36.0,0.0,63.0,52.8,,2,1.0,3.0,2.0,3.0,1264.0,24.0,8.50m,US Sassuolo,Norway,Attacking Midfield,,Kristian Thorstvedt
1705.0,1680.0,Pedro Obiang,MF,31.0,17,11.0,9.7,0.4,0.2,0.6,0.0,40.0,6.0,0.0,0.1,0.1,0.0,0.1,0.04,0.02,0.06,0.04,0.06,0.0,0.72,0.0,0.0,-0.4,363.0,82.9,3.0,27.0,2.0,0.0,0.0,12.0,1.0,1.13,0.0,26.0,17.0,12.0,2.0,10.0,8.0,15.0,0.0,527.0,53.0,2.0,0.0,53.0,45.9,,0,1.0,1.0,0.0,1.0,1263.0,31.0,900k,US Sassuolo,Equatorial Guinea,Central Midfield,,Pedro Obiang
1706.0,1681.0,Giorgos Kyriakopoulos,"FW,DF",27.0,12,9.0,8.5,1.1,1.4,2.5,17.0,32.0,46.0,0.12,0.12,0.23,0.12,0.23,0.13,0.17,0.29,0.13,0.29,30.8,1.53,0.47,0.08,-0.1,300.0,76.7,14.0,23.0,14.0,9.0,0.0,6.0,39.0,3.05,0.0,21.0,8.0,7.0,1.0,6.0,11.0,12.0,1.0,505.0,186.0,16.0,1.0,37.0,35.0,,1,1.0,2.0,1.0,2.0,,,,US Sassuolo,,,,Giorgos Kyriakopoulos
1707.0,1682.0,Nedim Bajrami,"FW,MF",24.0,18,7.0,9.1,1.9,1.5,3.4,23.0,44.0,96.0,0.11,0.0,0.11,0.11,0.11,0.21,0.16,0.37,0.21,0.37,34.8,2.53,0.88,0.04,-0.9,245.0,69.0,14.0,13.0,11.0,0.0,0.0,0.0,57.0,3.74,0.0,12.0,7.0,9.0,1.0,8.0,7.0,6.0,0.0,451.0,247.0,29.0,0.0,44.0,33.3,,1,0.0,1.0,1.0,1.0,1265.0,24.0,8.00m,US Sassuolo,Albania,Attacking Midfield,,Nedim Bajrami
1708.0,1683.0,Nadir Zortea,DF,23.0,10,7.0,7.3,0.2,0.7,0.8,24.0,38.0,25.0,0.0,0.14,0.14,0.0,0.14,0.02,0.09,0.11,0.02,0.11,40.0,0.68,0.27,0.0,-0.2,310.0,75.6,7.0,23.0,9.0,4.0,0.0,1.0,33.0,1.92,0.0,15.0,8.0,10.0,4.0,6.0,4.0,21.0,0.0,506.0,118.0,8.0,0.0,35.0,42.9,,0,1.0,1.0,0.0,1.0,1258.0,23.0,2.00m,US Sassuolo,Italy,Right-Back,,Nadir Zortea
1709.0,1684.0,Hamed Junior Traorè,"MF,FW",23.0,11,6.0,6.6,1.0,1.8,2.7,14.0,26.0,36.0,0.0,0.46,0.46,0.0,0.46,0.15,0.27,0.41,0.15,0.41,50.0,1.22,0.61,0.0,-1.0,184.0,75.1,17.0,17.0,7.0,3.0,1.0,4.0,26.0,3.96,0.0,11.0,6.0,4.0,0.0,4.0,2.0,0.0,1.0,308.0,127.0,24.0,0.0,35.0,37.5,,0,3.0,3.0,0.0,3.0,525.0,23.0,22.00m,AFC Bournemouth,Cote d'Ivoire,Attacking Midfield,,Hamed Junior Traorè
1710.0,1685.0,Abdou Harroui,MF,25.0,23,5.0,7.2,1.5,0.3,1.8,21.0,36.0,32.0,0.28,0.0,0.28,0.28,0.28,0.2,0.05,0.25,0.2,0.25,28.6,1.95,0.56,0.14,0.5,254.0,82.5,6.0,35.0,7.0,2.0,1.0,1.0,11.0,2.09,0.0,17.0,6.0,6.0,1.0,5.0,2.0,10.0,0.0,395.0,126.0,15.0,0.0,38.0,64.3,,2,0.0,2.0,2.0,2.0,1262.0,25.0,3.00m,US Sassuolo,Morocco,Central Midfield,,Abdou Harroui
1712.0,1687.0,Emil Ceide,FW,21.0,19,5.0,5.7,0.8,1.3,2.1,37.0,19.0,47.0,0.0,0.17,0.17,0.0,0.17,0.15,0.23,0.38,0.15,0.38,30.0,1.75,0.52,0.0,-0.8,123.0,72.8,8.0,7.0,9.0,1.0,1.0,0.0,6.0,3.33,1.0,5.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,233.0,124.0,39.0,1.0,18.0,25.0,,0,1.0,1.0,0.0,1.0,,,,US Sassuolo,,,,Emil Ceide
1713.0,1688.0,Luca D'Andrea,FW,18.0,5,5.0,3.5,0.3,0.8,1.1,11.0,9.0,29.0,0.0,0.28,0.28,0.0,0.28,0.08,0.23,0.31,0.08,0.31,42.9,1.99,0.85,0.0,-0.3,61.0,72.6,10.0,6.0,3.0,2.0,1.0,0.0,7.0,4.56,0.0,4.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,129.0,53.0,12.0,0.0,13.0,40.0,,0,1.0,1.0,0.0,1.0,1269.0,18.0,2.50m,US Sassuolo,Italy,Right Winger,,Luca D'Andrea
1714.0,1689.0,Riccardo Marchizza,DF,25.0,10,3.0,3.1,0.0,0.3,0.3,3.0,15.0,15.0,0.0,0.32,0.32,0.0,0.32,0.0,0.1,0.1,0.0,0.1,,0.0,0.0,,0.0,137.0,75.7,3.0,10.0,2.0,1.0,0.0,3.0,18.0,2.54,0.0,2.0,2.0,2.0,0.0,2.0,2.0,8.0,0.0,205.0,48.0,1.0,0.0,7.0,71.4,,0,1.0,1.0,0.0,1.0,1255.0,25.0,1.80m,US Sassuolo,Italy,Left-Back,,Riccardo Marchizza
1715.0,1690.0,Gianluca Pegolo,GK,42.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,64.0,83.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,0.0,1.0,,,0,0.0,0.0,0.0,0.0,1249.0,42.0,100k,US Sassuolo,Italy,Goalkeeper,,Gianluca Pegolo
1716.0,1691.0,Agustín Álvarez Martínez,"FW,MF",22.0,22,1.0,4.1,1.5,0.4,1.9,2.0,6.0,19.0,0.24,0.24,0.49,0.24,0.49,0.36,0.1,0.46,0.36,0.46,28.6,3.42,0.98,0.07,-0.5,68.0,81.0,2.0,4.0,2.0,0.0,0.0,1.0,4.0,2.2,0.0,6.0,3.0,5.0,1.0,4.0,3.0,3.0,0.0,155.0,71.0,16.0,0.0,20.0,40.0,,1,1.0,2.0,1.0,2.0,,,,US Sassuolo,,,,Agustín Álvarez Martínez
1717.0,1692.0,Alessandro Russo,GK,22.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,37.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,1248.0,22.0,500k,US Sassuolo,Italy,Goalkeeper,,Alessandro Russo
1718.0,1693.0,Mert Müldür,"FW,DF",24.0,2,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,1256.0,24.0,5.00m,US Sassuolo,Turkey,Right-Back,,Mert Müldür
1719.0,1694.0,Janis Antiste,FW,20.0,2,0.0,0.6,0.2,0.0,0.2,0.0,1.0,2.0,1.73,0.0,1.73,1.73,1.73,0.31,0.0,0.31,0.31,0.31,100.0,1.73,1.73,1.0,0.8,13.0,72.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,1.0,0.0,4.0,66.7,,1,0.0,1.0,1.0,1.0,,,,US Sassuolo,,,,Janis Antiste
1720.0,1695.0,Filippo Romagna,DF,26.0,2,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,34.0,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,40.0,0.0,0.0,0.0,3.0,100.0,,0,0.0,0.0,0.0,0.0,1253.0,25.0,800k,US Sassuolo,Italy,Centre-Back,,Filippo Romagna
1721.0,1696.0,Giacomo Raspadori,FW,23.0,1,0.0,0.5,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,10.0,83.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,2.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,1054.0,23.0,35.00m,SSC Napoli,Italy,Second Striker,,Giacomo Raspadori
1722.0,1697.0,Kai Havertz,"FW,MF",23.0,35,30.0,28.5,10.8,3.7,14.6,59.0,89.0,218.0,0.25,0.04,0.28,0.21,0.25,0.41,0.13,0.54,0.38,0.51,44.3,2.45,1.09,0.09,-4.8,727.0,81.3,38.0,49.0,26.0,2.0,2.0,4.0,14.0,2.21,0.0,34.0,16.0,28.0,0.0,28.0,7.0,41.0,0.0,1258.0,640.0,165.0,0.0,81.0,57.2,,7,1.0,8.0,6.0,7.0,46.0,23.0,60.00m,Chelsea FC,Germany,Attacking Midfield,,Kai Havertz
1723.0,1698.0,Kepa Arrizabalaga,GK,27.0,29,29.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,871.0,83.3,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.04,0.0,2.0,2.0,0.0,0.0,0.0,1.0,16.0,2.0,1119.0,0.0,0.0,0.0,42.0,91.7,,0,0.0,0.0,0.0,0.0,25.0,28.0,15.00m,Chelsea FC,Spain,Goalkeeper,,Kepa Arrizabalaga
1724.0,1699.0,Thiago Silva,DF,37.0,27,26.0,26.1,1.5,0.5,2.0,8.0,104.0,2.0,0.0,0.08,0.08,0.0,0.08,0.06,0.02,0.08,0.06,0.08,13.3,0.57,0.08,0.0,-1.5,1856.0,90.9,5.0,115.0,13.0,0.0,1.0,15.0,2.0,0.69,0.0,41.0,27.0,38.0,29.0,9.0,34.0,111.0,2.0,2302.0,58.0,24.0,0.0,148.0,72.6,,0,2.0,2.0,0.0,2.0,32.0,38.0,2.50m,Chelsea FC,Brazil,Centre-Back,,Thiago Silva
1726.0,1700.0,Raheem Sterling,"FW,MF",27.0,28,23.0,21.0,6.2,4.6,10.8,81.0,59.0,186.0,0.29,0.14,0.43,0.29,0.43,0.29,0.22,0.51,0.29,0.51,38.1,2.0,0.76,0.14,-0.2,514.0,75.0,34.0,26.0,31.0,9.0,6.0,0.0,46.0,3.23,1.0,18.0,10.0,17.0,0.0,17.0,2.0,5.0,0.0,910.0,583.0,121.0,0.0,66.0,27.8,,6,3.0,9.0,6.0,9.0,48.0,28.0,60.00m,Chelsea FC,England,Left Winger,,Raheem Sterling
1727.0,1701.0,Marc Cucurella,DF,24.0,24,21.0,18.6,0.4,0.6,1.0,30.0,73.0,65.0,0.0,0.11,0.11,0.0,0.11,0.02,0.03,0.06,0.02,0.06,0.0,0.38,0.0,0.0,-0.4,1090.0,84.3,11.0,77.0,12.0,6.0,0.0,2.0,44.0,1.46,0.0,66.0,33.0,28.0,8.0,20.0,16.0,48.0,1.0,1490.0,358.0,12.0,0.0,120.0,55.2,,0,2.0,2.0,0.0,2.0,33.0,24.0,40.00m,Chelsea FC,Spain,Left-Back,,Marc Cucurella
1728.0,1702.0,Kalidou Koulibaly,DF,31.0,23,20.0,20.0,0.9,0.4,1.4,10.0,81.0,4.0,0.1,0.05,0.15,0.1,0.15,0.05,0.02,0.07,0.05,0.07,36.4,0.55,0.2,0.18,1.1,1275.0,86.7,7.0,83.0,9.0,1.0,0.0,15.0,4.0,1.05,0.0,45.0,31.0,30.0,13.0,17.0,29.0,77.0,0.0,1687.0,63.0,19.0,0.0,126.0,54.1,,2,1.0,3.0,2.0,3.0,30.0,31.0,25.00m,Chelsea FC,Senegal,Centre-Back,,Kalidou Koulibaly
1729.0,1703.0,Mason Mount,"MF,FW",23.0,24,20.0,18.3,2.0,3.0,5.0,48.0,98.0,114.0,0.16,0.11,0.27,0.16,0.27,0.11,0.16,0.27,0.11,0.27,27.3,1.8,0.49,0.09,1.0,585.0,75.2,30.0,55.0,27.0,5.0,6.0,8.0,64.0,3.11,0.0,33.0,19.0,24.0,6.0,18.0,8.0,9.0,0.0,969.0,455.0,56.0,0.0,85.0,39.1,,3,2.0,5.0,3.0,5.0,45.0,24.0,65.00m,Chelsea FC,England,Attacking Midfield,,Mason Mount
1730.0,1704.0,Ruben Loftus-Cheek,"MF,DF",26.0,25,19.0,17.1,0.8,1.5,2.4,56.0,90.0,86.0,0.0,0.06,0.06,0.0,0.06,0.05,0.09,0.14,0.05,0.14,22.2,0.53,0.12,0.0,-0.8,782.0,86.2,16.0,78.0,18.0,1.0,1.0,6.0,19.0,2.11,0.0,25.0,14.0,15.0,2.0,13.0,12.0,23.0,0.0,1068.0,322.0,42.0,0.0,101.0,45.8,,0,1.0,1.0,0.0,1.0,43.0,27.0,25.00m,Chelsea FC,England,Central Midfield,,Ruben Loftus-Cheek
